student_id,term_name,program_id,program_name,school,class_level,student_profile,continuing_student_flag,hold_status,active_hold_flag,hold_type,registration_status,credits_completed,expected_credits,upper_division_completed,expected_upper_division,required_completion_ratio,osu_gpa,residence_met_flag,core_met_flag,world_language_met_flag,professional_progression_met_flag,audit_status,audit_reason,audit_issue_group,graduation_stage,eligible_flag,applied_flag,award_ready_flag,queue_name,queue_priority,urgency,issue_summary,recommended_action
REG-00612,2026 Winter,BANA,Business Analytics,Business,Freshman,strong,0,Active Hold,1,Academic,blocked,42,36,10,0,0.245,3.51,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Hold Resolution,1,High,Academic hold blocking registration,Schedule advisor review and clear the academic hold.
REG-00613,2026 Winter,ELED,Elementary Education,Education,Junior,steady,1,No Hold,0,None,registered,137,132,38,34,0.644,3.07,1,1,1,1,near_risk,GPA near program floor,GPA,not_in_window,0,0,0,Watchlist,3,Medium,GPA near program floor,Monitor progress and confirm the next registration plan before census.
REG-00614,2026 Winter,BANA,Business Analytics,Business,Sophomore,steady,1,No Hold,0,None,registered,72,84,6,9,0.503,2.72,1,0,0,1,near_risk,Credit pace behind term expectation,Credits,not_in_window,0,0,0,Watchlist,3,Medium,Credit pace behind term expectation,Monitor progress and confirm the next registration plan before census.
REG-00615,2026 Winter,ELED,Elementary Education,Education,Freshman,risk,0,No Hold,0,None,registered,34,36,0,0,0.124,3.46,1,1,0,1,near_risk,Major requirements behind plan,Major Requirements,not_in_window,0,0,0,Watchlist,3,Medium,Major requirements behind plan,Monitor progress and confirm the next registration plan before census.
REG-00616,2026 Winter,BUAD,Business Administration,Business,Sophomore,steady,1,No Hold,0,None,not_registered,91,84,5,9,0.483,3.0,1,0,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-00617,2026 Winter,SEED,Secondary Education,Education,Junior,risk,1,Active Hold,1,Financial,blocked,109,132,21,34,0.657,2.44,1,1,1,1,off_track,GPA below 3.0 program floor,GPA,not_in_window,0,0,0,Hold Resolution,1,High,Financial hold blocking registration,Resolve balance or payment-plan issue before registration release.
REG-00618,2026 Winter,BUAD,Business Administration,Business,Senior,strong,1,No Hold,0,None,registered,189,174,63,60,1.0,3.35,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,ready_to_award,1,1,1,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-00619,2026 Winter,SEED,Secondary Education,Education,Senior,risk,1,No Hold,0,None,registered,183,174,59,60,0.866,2.34,1,0,1,1,off_track,GPA below 3.0 program floor,GPA,not_eligible,0,0,0,Degree Audit Intervention,2,Medium,GPA below 3.0 program floor,Route to advising for academic recovery and eligibility review.
REG-00620,2026 Winter,BUAD,Business Administration,Business,Freshman,strong,0,Active Hold,1,Financial,blocked,39,36,6,0,0.235,3.44,1,1,0,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Hold Resolution,1,High,Financial hold blocking registration,Resolve balance or payment-plan issue before registration release.
REG-00621,2026 Winter,BUAD,Business Administration,Business,Freshman,risk,0,No Hold,0,None,registered,23,36,0,0,0.08,2.13,1,0,0,1,near_risk,GPA near program floor,GPA,not_in_window,0,0,0,Watchlist,3,Medium,GPA near program floor,Monitor progress and confirm the next registration plan before census.
REG-00622,2026 Winter,BANA,Business Analytics,Business,Junior,steady,1,No Hold,0,None,registered,139,132,29,34,0.822,3.31,1,1,1,1,near_risk,Upper-division progress below plan,Upper Division,not_in_window,0,0,0,Watchlist,3,Medium,Upper-division progress below plan,Monitor progress and confirm the next registration plan before census.
REG-00623,2026 Winter,ELED,Elementary Education,Education,Junior,steady,1,No Hold,0,None,registered,126,132,44,34,0.694,2.88,1,1,0,1,off_track,GPA below 3.0 program floor,GPA,not_in_window,0,0,0,Degree Audit Intervention,2,Medium,GPA below 3.0 program floor,Route to advising for academic recovery and eligibility review.
REG-00624,2026 Winter,SEED,Secondary Education,Education,Sophomore,risk,1,No Hold,0,None,registered,57,84,4,9,0.446,2.8,1,0,0,1,off_track,GPA below 3.0 program floor,GPA,not_in_window,0,0,0,Degree Audit Intervention,2,Medium,GPA below 3.0 program floor,Route to advising for academic recovery and eligibility review.
REG-00625,2026 Winter,BUAD,Business Administration,Business,Senior,strong,1,No Hold,0,None,registered,172,174,56,60,1.0,2.85,1,1,1,1,near_risk,Upper-division progress below plan,Upper Division,not_eligible,0,0,0,Watchlist,3,Medium,Upper-division progress below plan,Monitor progress and confirm the next registration plan before census.
REG-00626,2026 Winter,ELED,Elementary Education,Education,Senior,steady,1,No Hold,0,None,not_registered,164,174,53,60,0.875,3.1,1,1,1,1,near_risk,GPA near program floor,GPA,not_eligible,0,0,0,Watchlist,3,Medium,GPA near program floor,Monitor progress and confirm the next registration plan before census.
REG-00627,2026 Winter,BUAD,Business Administration,Business,Junior,strong,1,No Hold,0,None,registered,146,132,36,34,0.979,3.65,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-00628,2026 Winter,BUAD,Business Administration,Business,Junior,risk,1,No Hold,0,None,registered,134,132,15,34,0.578,2.7,1,1,1,1,off_track,Upper-division progress materially behind,Upper Division,not_in_window,0,0,0,Degree Audit Intervention,2,Medium,Upper-division progress materially behind,Review audit exceptions and create a term-by-term completion plan.
REG-00629,2026 Winter,BUAD,Business Administration,Business,Junior,steady,1,No Hold,0,None,registered,136,132,25,34,0.707,3.04,1,1,1,1,near_risk,Upper-division progress below plan,Upper Division,not_in_window,0,0,0,Watchlist,3,Medium,Upper-division progress below plan,Monitor progress and confirm the next registration plan before census.
REG-00630,2026 Winter,BANA,Business Analytics,Business,Senior,steady,1,No Hold,0,None,registered,182,174,71,60,1.0,3.16,0,0,1,1,off_track,Residence requirement incomplete,Residence,not_eligible,0,0,0,Degree Audit Intervention,2,Medium,Residence requirement incomplete,Review audit exceptions and create a term-by-term completion plan.
REG-00631,2026 Winter,ELED,Elementary Education,Education,Sophomore,steady,1,No Hold,0,None,registered,93,84,5,9,0.46,3.01,1,0,1,1,near_risk,GPA near program floor,GPA,not_in_window,0,0,0,Watchlist,3,Medium,GPA near program floor,Monitor progress and confirm the next registration plan before census.
REG-00632,2026 Winter,BUAD,Business Administration,Business,Junior,risk,1,Active Hold,1,Financial,registered,103,132,21,34,0.48,2.25,1,0,1,1,off_track,Credit pace significantly behind term expectation,Credits,not_in_window,0,0,0,Degree Audit Intervention,2,Medium,Credit pace significantly behind term expectation,Review audit exceptions and create a term-by-term completion plan.
REG-00633,2026 Winter,BUAD,Business Administration,Business,Sophomore,strong,1,No Hold,0,None,registered,84,84,17,9,0.657,3.65,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-00634,2026 Winter,ELED,Elementary Education,Education,Sophomore,strong,1,No Hold,0,None,registered,95,84,15,9,0.48,3.7,1,0,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-00635,2026 Winter,BUAD,Business Administration,Business,Sophomore,strong,1,No Hold,0,None,registered,79,84,8,9,0.48,3.05,1,1,0,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-00636,2026 Winter,SEED,Secondary Education,Education,Freshman,risk,0,No Hold,0,None,registered,16,36,0,0,0.094,2.75,1,0,1,1,off_track,GPA below 3.0 program floor,GPA,not_in_window,0,0,0,Degree Audit Intervention,2,Medium,GPA below 3.0 program floor,Route to advising for academic recovery and eligibility review.
REG-00637,2026 Winter,BUAD,Business Administration,Business,Senior,strong,1,No Hold,0,None,registered,181,174,66,60,1.0,3.54,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,ready_to_award,1,1,1,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-00638,2026 Winter,BUAD,Business Administration,Business,Sophomore,steady,1,Active Hold,1,Financial,blocked,93,84,0,9,0.411,3.49,1,1,0,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Hold Resolution,1,High,Financial hold blocking registration,Resolve balance or payment-plan issue before registration release.
REG-00639,2026 Winter,BANA,Business Analytics,Business,Sophomore,strong,1,No Hold,0,None,registered,94,84,8,9,0.618,3.39,1,0,0,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-00640,2026 Winter,ELED,Elementary Education,Education,Freshman,steady,0,No Hold,0,None,registered,36,36,0,0,0.109,3.56,1,0,1,1,near_risk,Major requirements behind plan,Major Requirements,not_in_window,0,0,0,Watchlist,3,Medium,Major requirements behind plan,Monitor progress and confirm the next registration plan before census.
REG-00641,2026 Winter,SEED,Secondary Education,Education,Freshman,steady,0,No Hold,0,None,not_registered,35,36,3,0,0.302,2.94,1,1,0,1,off_track,GPA below 3.0 program floor,GPA,not_in_window,0,0,0,Degree Audit Intervention,2,Medium,GPA below 3.0 program floor,Route to advising for academic recovery and eligibility review.
REG-00642,2026 Winter,SEED,Secondary Education,Education,Freshman,risk,0,No Hold,0,None,not_registered,6,36,0,0,0.163,2.56,1,0,1,1,off_track,GPA below 3.0 program floor,GPA,not_in_window,0,0,0,Degree Audit Intervention,2,Medium,GPA below 3.0 program floor,Route to advising for academic recovery and eligibility review.
REG-00643,2026 Winter,ELED,Elementary Education,Education,Freshman,steady,0,Active Hold,1,Financial,blocked,41,36,2,0,0.206,3.26,1,1,0,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Hold Resolution,1,High,Financial hold blocking registration,Resolve balance or payment-plan issue before registration release.
REG-00644,2026 Winter,BUAD,Business Administration,Business,Sophomore,strong,1,No Hold,0,None,registered,94,84,14,9,0.551,3.56,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-00645,2026 Winter,ELED,Elementary Education,Education,Junior,steady,1,No Hold,0,None,registered,129,132,28,34,0.874,3.57,1,1,1,1,near_risk,Upper-division progress below plan,Upper Division,not_in_window,0,0,0,Watchlist,3,Medium,Upper-division progress below plan,Monitor progress and confirm the next registration plan before census.
REG-00646,2026 Winter,ELED,Elementary Education,Education,Sophomore,strong,1,No Hold,0,None,registered,96,84,0,9,0.564,3.39,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-00647,2026 Winter,BANA,Business Analytics,Business,Freshman,strong,0,No Hold,0,None,registered,40,36,16,0,0.285,3.17,1,0,0,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-00648,2026 Winter,ELED,Elementary Education,Education,Junior,risk,1,No Hold,0,None,registered,107,132,16,34,0.635,1.98,1,1,1,1,off_track,GPA below 3.0 program floor,GPA,not_in_window,0,0,0,Degree Audit Intervention,2,Medium,GPA below 3.0 program floor,Route to advising for academic recovery and eligibility review.
REG-00649,2026 Winter,BANA,Business Analytics,Business,Sophomore,steady,1,No Hold,0,None,registered,77,84,2,9,0.566,3.32,1,0,1,1,near_risk,Credit pace behind term expectation,Credits,not_in_window,0,0,0,Watchlist,3,Medium,Credit pace behind term expectation,Monitor progress and confirm the next registration plan before census.
REG-00650,2026 Winter,BUAD,Business Administration,Business,Senior,strong,1,No Hold,0,None,not_registered,175,174,63,60,1.0,3.35,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_eligible,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-00651,2026 Winter,BUAD,Business Administration,Business,Sophomore,strong,1,No Hold,0,None,not_registered,88,84,16,9,0.611,3.21,1,0,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-00652,2026 Winter,BANA,Business Analytics,Business,Freshman,steady,0,Active Hold,1,Financial,registered,35,36,5,0,0.279,2.73,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-00653,2026 Winter,ELED,Elementary Education,Education,Freshman,steady,0,No Hold,0,None,registered,34,36,3,0,0.136,3.07,1,1,1,1,near_risk,GPA near program floor,GPA,not_in_window,0,0,0,Watchlist,3,Medium,GPA near program floor,Monitor progress and confirm the next registration plan before census.
REG-00654,2026 Winter,BUAD,Business Administration,Business,Freshman,risk,0,No Hold,0,None,registered,21,36,0,0,0.125,2.53,1,0,1,1,near_risk,Credit pace behind term expectation,Credits,not_in_window,0,0,0,Watchlist,3,Medium,Credit pace behind term expectation,Monitor progress and confirm the next registration plan before census.
REG-00655,2026 Winter,BUAD,Business Administration,Business,Junior,risk,1,No Hold,0,None,registered,123,132,19,34,0.68,1.89,1,0,0,1,off_track,GPA below 2.0 program floor,GPA,not_in_window,0,0,0,Degree Audit Intervention,2,Medium,GPA below 2.0 program floor,Route to advising for academic recovery and eligibility review.
REG-00656,2026 Winter,BANA,Business Analytics,Business,Junior,steady,1,No Hold,0,None,registered,128,132,32,34,0.75,2.8,1,0,1,1,near_risk,Core curriculum still open,Core Curriculum,not_in_window,0,0,0,Watchlist,3,Medium,Core curriculum still open,Monitor progress and confirm the next registration plan before census.
REG-00657,2026 Winter,BANA,Business Analytics,Business,Sophomore,risk,1,No Hold,0,None,registered,69,84,0,9,0.339,2.51,1,0,0,1,near_risk,Credit pace behind term expectation,Credits,not_in_window,0,0,0,Watchlist,3,Medium,Credit pace behind term expectation,Monitor progress and confirm the next registration plan before census.
REG-00658,2026 Winter,BUAD,Business Administration,Business,Freshman,steady,0,No Hold,0,None,registered,36,36,0,0,0.255,2.61,1,0,0,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-00659,2026 Winter,BANA,Business Analytics,Business,Sophomore,risk,1,No Hold,0,None,registered,86,84,4,9,0.217,2.25,1,0,0,1,off_track,Major requirements materially behind,Major Requirements,not_in_window,0,0,0,Degree Audit Intervention,2,Medium,Major requirements materially behind,Book degree-audit review and build a required-course recovery plan.
REG-00660,2026 Winter,ELED,Elementary Education,Education,Sophomore,strong,1,No Hold,0,None,not_registered,106,84,11,9,0.561,3.46,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-00661,2026 Winter,SEED,Secondary Education,Education,Sophomore,steady,1,No Hold,0,None,registered,83,84,13,9,0.622,2.89,1,0,0,1,off_track,GPA below 3.0 program floor,GPA,not_in_window,0,0,0,Degree Audit Intervention,2,Medium,GPA below 3.0 program floor,Route to advising for academic recovery and eligibility review.
